,date,emissions,demand,Natural gas,Large hydro,Imports,Batteries,Nuclear,Coal,Other,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,total generated
16:30,20221119,7735,23472.0,12391,1404,4744,1098,1129,4,0,431,1249,892,255,216,129,23942
16:35,20221119,7827,23697.0,12601,1406,4924,1102,1130,4,0,277,1239,892,255,216,129,24175
16:40,20221119,8010,23943.0,12805,1401,5017,1200,1130,5,0,133,1249,893,256,216,129,24434
16:45,20221119,8123,24081.0,13003,1403,5016,1229,1130,4,0,68,1254,893,255,214,129,24598
16:50,20221119,8205,24272.0,13332,1407,5000,1188,1129,5,0,39,1232,893,255,213,128,24821
16:55,20221119,8396,24520.0,13507,1416,5092,1241,1130,4,0,-2,1205,893,256,213,128,25083
17:00,20221119,8541,24707.0,13535,1453,5257,1267,1130,4,0,-10,1185,893,256,213,127,25310
17:05,20221119,8596,24925.0,13450,1483,5730,1054,1129,4,0,-6,1177,893,254,213,126,25507
17:10,20221119,8774,25167.0,13669,1527,5920,894,1130,4,0,-4,1160,893,255,214,126,25788
17:15,20221119,8925,25294.0,13738,1512,5993,873,1130,4,0,-3,1154,894,256,213,126,25890
17:20,20221119,8971,25403.0,13762,1520,6061,900,1129,4,0,-1,1124,894,255,213,126,25987
17:25,20221119,8984,25499.0,13803,1530,6087,906,1129,4,0,0,1105,894,255,213,126,26052
17:30,20221119,9014,25530.0,13714,1548,6156,934,1129,4,0,1,1091,894,254,213,126,26064
17:35,20221119,8965,25573.0,13571,1549,6249,926,1129,4,0,2,1087,894,254,213,126,26004
17:40,20221119,8942,25604.0,13559,1542,6213,1020,1129,4,0,3,1080,894,254,213,127,26038
17:45,20221119,8916,25574.0,13574,1544,6158,1020,1129,4,0,2,1083,894,255,213,127,26003
17:50,20221119,8916,25599.0,13632,1549,6178,960,1129,4,0,3,1078,877,255,212,127,26004
17:55,20221119,8948,25596.0,13697,1549,6176,935,1129,4,0,2,1079,849,256,213,127,26016
18:00,20221119,8955,25582.0,13577,1551,6304,953,1129,4,0,3,1049,851,255,213,127,26016
18:05,20221119,8921,25534.0,13354,1568,6347,1065,1129,4,0,2,1004,851,254,214,127,25919
18:10,20221119,8837,25506.0,13331,1554,6355,1073,1129,4,0,2,979,852,252,213,127,25871
18:15,20221119,8824,25490.0,13391,1544,6305,1085,1128,3,0,1,949,851,254,213,127,25851
18:20,20221119,8806,25452.0,13373,1545,6330,1059,1130,4,0,2,929,851,254,213,127,25817
18:25,20221119,8780,25443.0,13393,1531,6274,1101,1129,4,0,2,918,852,253,213,126,25796
18:30,20221119,8731,25397.0,13451,1525,6261,1027,1130,3,0,2,920,851,253,213,124,25760
18:35,20221119,8752,25368.0,13461,1532,6274,998,1130,3,0,-27,931,851,253,213,124,25743
18:40,20221119,8764,25315.0,13429,1536,6284,978,1130,4,0,-42,920,852,251,212,125,25679
18:45,20221119,8754,25244.0,13374,1534,6320,937,1130,4,0,-42,903,852,253,212,126,25603
18:50,20221119,8754,25251.0,13391,1535,6361,889,1129,4,0,-42,887,852,254,212,127,25599
18:55,20221119,8774,25219.0,13383,1534,6398,820,1130,4,0,-43,893,851,252,213,127,25562
19:00,20221119,8787,25195.0,13397,1503,6361,899,1130,4,0,-44,874,852,252,213,127,25568
19:05,20221119,8737,25140.0,13384,1278,6128,1248,1129,4,0,-45,853,852,253,213,126,25423
19:10,20221119,8665,25095.0,13495,1233,6019,1328,1129,5,0,-45,835,853,253,214,125,25444
19:15,20221119,8666,25059.0,13492,1239,5942,1382,1129,5,0,-45,820,851,252,214,124,25405
19:20,20221119,8629,25051.0,13504,1251,5928,1370,1129,4,0,-45,797,853,252,214,123,25380
19:25,20221119,8634,25012.0,13477,1172,5977,1357,1130,4,0,-45,776,852,252,214,123,25289
19:30,20221119,8656,24967.0,13504,1112,6002,1344,1131,4,0,-45,771,852,249,213,123,25260
19:35,20221119,8668,24942.0,13515,1105,6025,1305,1130,4,0,-45,769,852,247,214,123,25244
19:40,20221119,8686,24922.0,13513,1109,6103,1221,1129,4,0,-46,750,852,243,214,122,25214
19:45,20221119,8719,24899.0,13534,1111,6160,1133,1130,4,0,-46,722,852,242,214,122,25178
19:50,20221119,8753,24870.0,13540,1106,6126,1152,1130,4,0,-46,693,852,245,214,123,25139
19:55,20221119,8737,24836.0,13593,1127,6100,1094,1130,4,0,-46,684,852,244,213,124,25119
20:00,20221119,8742,24813.0,13623,1165,5974,1194,1130,4,0,-45,677,852,245,214,123,25156
20:05,20221119,8646,24775.0,13642,1325,5332,1641,1130,4,0,-45,663,852,244,213,124,25125
20:10,20221119,8347,24751.0,13610,1336,5146,1713,1130,4,0,-46,670,853,245,213,124,24998
20:15,20221119,8303,24698.0,13661,1391,5117,1613,1130,4,0,-47,671,852,243,213,124,24972
20:20,20221119,8319,24654.0,13702,1519,5257,1285,1130,4,0,-46,652,852,244,214,124,24937
20:25,20221119,8388,24626.0,13590,1446,5440,1160,1131,4,0,-47,637,852,244,214,124,24795
20:30,20221119,8442,24598.0,13613,1295,5571,1160,1131,4,0,-46,630,853,243,214,125,24793
20:35,20221119,8507,24562.0,13670,1236,5255,1460,1130,4,0,-47,636,852,242,214,125,24777
20:40,20221119,8392,24518.0,13661,1222,5168,1503,1131,3,0,-47,630,852,241,214,125,24703
20:45,20221119,8381,24470.0,13670,1225,5253,1373,1130,4,0,-47,622,852,241,213,125,24661
20:50,20221119,8419,24427.0,13669,1219,5348,1264,1130,4,0,-47,619,852,242,214,125,24639
20:55,20221119,8460,24387.0,13691,1218,5357,1219,1130,4,0,-47,610,852,242,213,126,24615
21:00,20221119,8467,24318.0,13703,1221,5145,1345,1130,4,0,-47,607,853,246,213,126,24546
21:05,20221119,8365,24318.0,13754,1207,4994,1405,1130,4,0,-48,607,853,246,213,126,24491
21:10,20221119,8345,24322.0,13741,1168,4942,1557,1130,3,0,-47,601,853,246,213,128,24535
21:15,20221119,8294,24290.0,13749,1190,4734,1711,1130,3,0,-47,595,853,246,213,127,24504
21:20,20221119,8210,24244.0,13727,1194,4736,1675,1130,4,0,-47,574,852,247,214,127,24433
21:25,20221119,8222,24218.0,13735,1173,4757,1654,1130,3,0,-47,559,852,248,215,127,24406
21:30,20221119,8227,24147.0,13745,1172,4857,1494,1130,4,0,-47,558,853,249,216,126,24357
21:35,20221119,8283,24087.0,13760,1168,4894,1389,1130,3,0,-47,567,853,248,216,125,24306
21:40,20221119,8303,24029.0,13677,1163,4995,1331,1130,3,0,-47,566,853,250,216,125,24262
21:45,20221119,8306,23964.0,13627,1163,5053,1262,1130,3,0,-47,552,853,250,216,125,24187
21:50,20221119,8317,23861.0,13554,1165,5265,1039,1130,3,0,-47,533,853,251,215,125,24086
21:55,20221119,8379,23795.0,13534,1150,5318,923,1130,3,0,-46,529,853,248,216,125,23983
22:00,20221119,8385,23700.0,13503,1071,5121,1130,1130,4,0,-46,518,853,245,215,126,23870
22:05,20221119,8268,23617.0,13676,1038,4690,1380,1130,4,0,-47,517,852,242,215,125,23822
22:10,20221119,8144,23515.0,13742,1091,4396,1461,1130,5,0,-47,508,852,241,216,125,23720
22:15,20221119,8074,23413.0,13722,1105,4426,1315,1130,4,0,-47,500,853,239,216,125,23588
22:20,20221119,8084,23311.0,13707,1108,4463,1204,1130,4,0,-47,504,853,240,216,125,23507
22:25,20221119,8088,23224.0,13693,1086,4519,1087,1131,4,0,-47,507,852,241,216,125,23414
22:30,20221119,8110,23121.0,13688,1081,4550,990,1131,4,0,-47,515,852,241,217,125,23347
22:35,20221119,8114,23036.0,13618,1075,4637,922,1131,3,0,-47,530,853,237,216,126,23301
22:40,20221119,8119,22939.0,13452,1069,4777,859,1130,4,0,-47,543,853,235,216,126,23217
22:45,20221119,8085,22862.0,13347,1026,4964,721,1131,4,0,-47,549,853,233,216,126,23123
22:50,20221119,8109,22769.0,13180,952,5136,654,1130,4,0,-46,560,853,233,217,126,22999
22:55,20221119,8096,22714.0,13181,1016,5168,556,1130,3,0,-47,563,853,231,216,126,22996
23:00,20221119,8105,22572.0,13232,1085,5187,377,1130,3,0,-47,558,853,230,216,126,22950
23:05,20221119,8111,22496.0,13180,1274,4963,415,1131,3,0,-47,560,852,230,216,126,22903
23:10,20221119,7998,22448.0,13088,1307,4907,378,1130,4,0,-46,567,853,227,216,126,22757
23:15,20221119,7944,22345.0,13046,1279,4807,414,1130,4,0,-46,576,854,226,216,125,22631
23:20,20221119,7868,22273.0,12975,1301,4829,336,1130,4,0,-46,594,854,226,216,126,22545
23:25,20221119,7833,22194.0,12908,1253,4903,295,1130,4,0,-46,592,854,225,216,126,22460
23:30,20221119,7831,22090.0,12833,1192,5001,234,1129,4,0,-46,592,854,228,216,126,22363
23:35,20221119,7844,21996.0,12789,1220,4967,233,1130,4,0,-46,603,854,228,217,126,22325
23:40,20221119,7803,21948.0,12602,993,5071,347,1130,4,0,-46,607,854,228,216,125,22131
23:45,20221119,7794,21877.0,12530,929,5214,375,1129,4,0,-46,607,854,229,216,126,22167
23:50,20221119,7805,21803.0,12624,915,5093,376,1130,4,0,-46,604,853,228,217,125,22123
23:55,20221119,7803,21723.0,12703,982,4931,382,1130,4,0,-46,597,853,229,217,126,22108
00:00,20221125,7050,19682.0,9605,652,6141,-80,1422,5,0,-34,2075,939,290,215,122,21352
00:05,20221125,6986,19771.0,9550,680,6157,17,1427,5,0,-34,2036,940,292,215,121,21406
00:10,20221125,6928,19796.0,9440,616,6131,124,1427,5,0,-34,2010,940,292,215,114,21280
00:15,20221125,6839,19737.0,9402,601,6184,118,1432,5,0,-34,2000,940,292,215,114,21269
00:20,20221125,6822,19713.0,9338,603,6237,96,1441,5,0,-34,2004,940,290,216,113,21249
00:25,20221125,6812,19636.0,9318,594,6204,87,1452,5,0,-34,1983,940,289,215,113,21166
00:30,20221125,6799,19577.0,9549,584,6174,-63,1461,4,0,-34,1964,939,290,215,111,21194
00:35,20221125,6916,19493.0,9669,591,6153,-169,1471,5,0,-34,1932,940,292,216,110,21176
00:40,20221125,6937,19445.0,9645,588,6167,-192,1480,4,0,-34,1896,940,291,216,110,21111
00:45,20221125,6910,19515.0,9749,591,6159,-207,1484,4,0,-34,1863,940,291,215,110,21165
00:50,20221125,6971,19522.0,9790,598,6116,-206,1487,4,0,-34,1848,939,291,216,111,21160
00:55,20221125,6948,19475.0,9675,600,6168,-207,1489,5,0,-34,1842,940,293,216,112,21099
01:00,20221125,6928,19393.0,9587,547,6210,-199,1489,4,0,-34,1844,940,288,216,114,21006
01:05,20221125,6973,19382.0,9869,191,6451,-159,1488,4,0,-34,1859,940,291,216,114,21230
01:10,20221125,7224,19380.0,10016,120,6601,-208,1490,5,0,-34,1861,941,291,216,114,21413
01:15,20221125,7254,19327.0,9845,120,6497,-97,1489,5,0,-34,1899,940,291,216,114,21285
01:20,20221125,7145,19273.0,9557,158,6459,43,1490,5,0,-34,1945,941,292,216,114,21186
01:25,20221125,7002,19225.0,9382,136,6421,159,1491,5,0,-34,1972,941,291,216,115,21095
01:30,20221125,6923,19179.0,9346,113,6439,160,1492,5,0,-34,1986,940,290,216,114,21067
01:35,20221125,6914,19138.0,9466,104,6347,82,1493,5,0,-34,1992,940,291,216,114,21016
01:40,20221125,6929,19121.0,9639,102,6269,-2,1496,4,0,-34,1976,940,290,216,114,21010
01:45,20221125,6961,19048.0,9773,103,6251,-95,1499,5,0,-34,1998,940,291,216,114,21061
01:50,20221125,6970,19013.0,9664,112,6346,-121,1500,5,0,-34,2001,940,291,216,114,21034
01:55,20221125,6947,18984.0,9643,109,6415,-156,1499,5,0,-34,1988,941,291,216,114,21031
02:00,20221125,6991,18947.0,9670,121,6436,-205,1501,5,0,-34,1982,941,290,216,113,21036
02:05,20221125,7037,18961.0,9846,93,6529,-282,1509,4,0,-34,1991,940,290,216,113,21215
02:10,20221125,7151,18941.0,9845,116,6445,-240,1519,5,0,-34,2005,940,288,216,113,21218
02:15,20221125,7081,18913.0,9807,129,6385,-210,1524,5,0,-34,1999,940,288,216,113,21162
02:20,20221125,7051,18906.0,9757,124,6440,-218,1526,4,0,-34,1996,941,290,216,113,21155
02:25,20221125,7055,18891.0,9743,116,6455,-222,1528,4,0,-34,1982,939,290,216,113,21130
02:30,20221125,7061,18860.0,9733,112,6454,-235,1530,4,0,-34,1967,939,291,216,113,21090
02:35,20221125,7067,18850.0,9791,113,6391,-242,1521,4,0,-34,1951,939,292,216,113,21055
02:40,20221125,7070,18844.0,9836,106,6359,-245,1516,4,0,-34,1924,939,292,216,113,21026
02:45,20221125,7080,18818.0,9857,117,6348,-285,1516,4,0,-34,1895,938,293,216,113,20978
02:50,20221125,7074,18791.0,9739,137,6333,-258,1515,4,0,-35,1878,939,292,216,113,20873
02:55,20221125,7003,18792.0,9665,129,6281,-203,1515,5,0,-34,1871,939,293,216,113,20790
03:00,20221125,6960,18775.0,9672,122,6257,-200,1516,4,0,-35,1864,939,293,216,112,20760
03:05,20221125,6953,18804.0,9601,121,6334,-189,1515,5,0,-35,1865,938,291,216,112,20774
03:10,20221125,6948,18813.0,9610,142,6232,-152,1513,4,0,-35,1872,939,292,216,112,20745
03:15,20221125,6919,18817.0,9612,126,6231,-150,1517,4,0,-35,1849,938,291,216,112,20711
03:20,20221125,6926,18807.0,9552,131,6279,-151,1517,4,0,-35,1809,940,291,216,112,20665
03:25,20221125,6911,18813.0,9616,130,6227,-151,1504,4,0,-35,1768,939,291,216,112,20621
03:30,20221125,6923,18822.0,9637,125,6180,-112,1498,5,0,-35,1715,940,291,216,112,20572
03:35,20221125,6903,18815.0,9543,128,6129,-26,1504,5,0,-35,1643,940,291,216,112,20450
03:40,20221125,6837,18800.0,9501,130,6138,-13,1508,4,0,-35,1575,939,293,217,114,20371
03:45,20221125,6827,18790.0,9541,126,6073,-13,1509,4,0,-35,1566,940,290,217,114,20332
03:50,20221125,6823,18787.0,9602,123,6025,-10,1510,4,0,-35,1555,940,289,217,114,20334
03:55,20221125,6837,18813.0,9678,139,5963,-17,1510,4,0,-35,1562,940,290,217,114,20365
04:00,20221125,6838,18817.0,9767,193,5993,-85,1510,5,0,-35,1563,940,289,217,114,20471
04:05,20221125,6881,18897.0,9813,359,5823,-42,1510,5,0,-35,1525,940,289,216,116,20519
04:10,20221125,6785,18963.0,9707,427,5799,8,1511,5,0,-35,1484,940,289,217,128,20480
04:15,20221125,6762,19000.0,9650,440,5884,10,1510,5,0,-35,1452,940,289,216,126,20487
04:20,20221125,6783,19037.0,9640,457,5910,5,1509,5,0,-35,1441,940,291,217,123,20503
04:25,20221125,6782,19061.0,9632,452,5953,3,1509,5,0,-35,1423,941,293,217,125,20518
04:30,20221125,6804,19089.0,9682,461,5974,-13,1508,5,0,-35,1408,941,292,216,125,20564
04:35,20221125,6837,19119.0,9746,462,5949,-16,1508,5,0,-35,1397,940,292,216,126,20590
04:40,20221125,6868,19180.0,9693,444,6078,16,1508,5,0,-35,1360,941,291,217,127,20645
04:45,20221125,6885,19205.0,9693,454,6087,55,1508,5,0,-35,1319,941,292,217,126,20662
04:50,20221125,6882,19245.0,9707,457,6109,53,1509,5,0,-35,1301,941,292,217,124,20680
04:55,20221125,6898,19275.0,9722,462,6097,69,1509,5,0,-35,1290,941,293,217,124,20694
05:00,20221125,6899,19334.0,9694,466,6088,177,1510,5,0,-35,1266,941,292,217,124,20745
05:05,20221125,6879,19506.0,9739,555,5998,391,1511,4,0,-35,1245,941,294,216,127,20986
05:10,20221125,6845,19610.0,9720,621,5920,468,1511,4,0,-35,1264,941,297,216,132,21059
05:15,20221125,6826,19700.0,9693,622,5973,504,1510,4,0,-35,1282,940,295,216,132,21136
05:20,20221125,6841,19754.0,9697,630,6016,529,1510,4,0,-35,1295,940,297,216,132,21231
05:25,20221125,6860,19822.0,9737,640,6044,576,1509,5,0,-35,1302,940,298,216,132,21364
05:30,20221125,6884,19852.0,9753,639,5924,738,1509,5,0,-35,1311,940,297,216,132,21429
05:35,20221125,6846,19935.0,9782,651,5952,769,1510,4,0,-35,1331,941,296,216,132,21549
05:40,20221125,6875,20009.0,9775,678,5972,820,1511,4,0,-35,1350,940,295,216,132,21658
05:45,20221125,6871,20068.0,9857,680,5888,848,1511,5,0,-35,1382,940,296,215,132,21719
05:50,20221125,6866,20128.0,9988,682,5774,875,1511,5,0,-35,1400,940,296,215,132,21783
05:55,20221125,6887,20215.0,10022,687,5792,873,1511,5,0,-35,1427,940,302,216,132,21872
06:00,20221125,6908,20297.0,10018,734,5828,882,1513,5,0,-35,1429,940,308,215,132,21969
06:05,20221125,6932,20556.0,9931,945,6039,886,1512,5,0,-35,1394,941,310,216,132,22276
06:10,20221125,6974,20717.0,9854,1062,6079,920,1512,4,0,-35,1363,940,309,216,132,22356
06:15,20221125,6956,20801.0,9853,1085,6084,930,1511,4,0,-34,1339,939,309,216,132,22368
06:20,20221125,6969,20864.0,9682,1421,5914,819,1512,4,0,-30,1307,937,306,216,132,22220
06:25,20221125,6798,20869.0,9511,1412,5987,766,1511,3,0,-17,1305,940,306,216,131,22071
06:30,20221125,6776,20841.0,9533,1392,5946,756,1512,3,0,12,1297,938,308,216,131,22044
06:35,20221125,6770,20925.0,9568,1428,5855,798,1512,3,0,67,1281,941,309,216,132,22110
06:40,20221125,6736,20978.0,9668,1443,5672,780,1513,3,0,204,1252,941,308,216,134,22134
06:45,20221125,6702,20951.0,9670,1392,5611,709,1512,3,0,352,1236,940,309,216,134,22084
06:50,20221125,6672,20946.0,9787,1415,5498,586,1512,3,0,569,1227,941,307,216,134,22195
06:55,20221125,6667,20935.0,9523,1428,5474,572,1513,4,0,817,1214,941,308,216,133,22143
07:00,20221125,6551,20933.0,9187,1302,5547,635,1513,4,0,1141,1169,940,306,216,132,22092
07:05,20221125,6432,21045.0,8857,1008,5470,943,1512,3,0,1518,1115,941,306,216,132,22021
07:10,20221125,6292,21083.0,8813,818,5218,1055,1511,3,0,1966,1103,940,308,216,132,22083
07:15,20221125,6208,21089.0,8885,717,5220,808,1510,3,0,2448,1137,941,307,216,132,22324
07:20,20221125,6261,21002.0,8675,725,5275,545,1510,4,0,2877,1152,942,305,216,132,22358
07:25,20221125,6122,20972.0,8204,706,5237,420,1510,4,0,3367,1148,941,307,216,132,22192
07:30,20221125,5905,20915.0,7747,698,5112,451,1510,4,0,3856,1122,941,307,215,132,22095
07:35,20221125,5639,20880.0,7328,716,5061,428,1512,5,0,4330,1146,942,305,214,132,22119
07:40,20221125,5456,20803.0,7217,713,4855,275,1512,5,0,4790,1177,942,307,214,132,22139
07:45,20221125,5389,20723.0,7263,707,4678,33,1512,4,0,5333,1177,941,309,214,132,22303
07:50,20221125,5340,20615.0,7351,712,4565,-207,1511,3,0,5856,1147,941,308,214,132,22533
07:55,20221125,5280,20549.0,7341,694,4258,-298,1512,4,0,6317,1134,941,308,214,132,22557
08:00,20221125,5066,20510.0,7261,636,3832,-306,1514,4,0,6843,1102,941,308,214,133,22482
08:05,20221125,4783,20560.0,6536,500,3587,215,1511,4,0,7317,1088,941,308,215,135,22357
08:10,20221125,4359,20535.0,5793,436,3512,420,1510,3,0,7847,1065,940,309,215,120,22170
08:15,20221125,4044,20458.0,5517,430,3365,327,1513,3,0,8270,1028,940,308,214,113,22028
08:20,20221125,3875,20335.0,5359,435,3402,187,1513,4,0,8591,963,940,310,214,112,22030
08:25,20221125,3786,20216.0,5158,418,3203,190,1512,4,0,8894,936,939,310,215,112,21891
08:30,20221125,3659,20066.0,5433,398,3020,-197,1512,4,0,9277,943,940,311,215,111,21967
08:35,20221125,3775,19924.0,6128,334,2806,-760,1512,4,0,9814,975,939,310,215,111,22388
08:40,20221125,3977,19804.0,6330,311,2800,-870,1514,4,0,9993,975,940,311,215,110,22633
08:45,20221125,3905,19693.0,5936,357,2365,-648,1511,4,0,10134,970,940,311,215,111,22206
08:50,20221125,3636,19613.0,5919,400,2176,-624,1514,4,0,10075,984,940,310,215,111,22024
08:55,20221125,3579,19533.0,5918,409,1975,-618,1513,4,0,10135,993,940,307,216,111,21903
09:00,20221125,3494,19429.0,5836,401,1945,-499,1513,5,0,10004,1002,941,296,216,111,21771
09:05,20221125,3460,19409.0,5640,393,1853,-336,1513,5,0,10063,1024,939,300,215,111,21720
09:10,20221125,3280,19405.0,5591,325,1634,-453,1515,5,0,10506,1057,940,299,215,111,21745
09:15,20221125,3279,19359.0,5929,315,1709,-850,1513,5,0,10749,1062,939,302,215,111,21999
09:20,20221125,3435,19253.0,5867,330,1772,-896,1514,5,0,10784,1075,941,303,216,111,22022
09:25,20221125,3371,19163.0,5596,318,1575,-810,1515,4,0,10959,1075,937,307,216,112,21804
09:30,20221125,3223,19029.0,5410,309,1547,-747,1515,4,0,10933,1041,938,308,216,113,21587
09:35,20221125,3185,18903.0,5335,318,1650,-838,1516,5,0,10971,996,938,309,215,113,21528
09:40,20221125,3184,18789.0,5123,312,1700,-802,1515,5,0,10961,952,938,310,215,113,21342
09:45,20221125,3144,18764.0,5160,304,1580,-840,1515,5,0,11073,905,939,308,215,113,21277
09:50,20221125,3114,18734.0,5318,122,1726,-818,1516,5,0,10981,897,940,306,215,112,21320
09:55,20221125,3282,18527.0,5415,-28,1731,-622,1515,5,0,10809,888,939,302,216,112,21282
10:00,20221125,3273,18363.0,5527,-37,1796,-883,1516,5,0,10863,874,939,306,214,112,21232
10:05,20221125,3369,18315.0,5544,-115,2087,-1039,1514,6,0,10749,888,938,307,214,111,21204
10:10,20221125,3517,18308.0,5313,-161,2250,-857,1514,6,0,10521,891,937,308,214,112,21048
10:15,20221125,3423,18215.0,5366,-153,2169,-909,1514,6,0,10431,889,938,309,214,112,20886
10:20,20221125,3470,18192.0,5171,-147,2320,-744,1513,4,0,10124,902,937,307,213,112,20712
10:25,20221125,3407,18127.0,4991,-168,2354,-599,1514,5,0,10029,916,937,308,213,112,20612
10:30,20221125,3307,18083.0,5141,-193,2420,-955,1513,4,0,10291,911,937,307,214,114,20704
10:35,20221125,3446,17959.0,5384,-209,2293,-1138,1513,5,0,10492,918,937,305,214,114,20828
10:40,20221125,3512,17831.0,5387,-212,2199,-1138,1514,5,0,10538,904,938,308,215,113,20771
10:45,20221125,3441,17788.0,5243,-186,2141,-1101,1512,5,0,10501,870,938,309,216,113,20561
10:50,20221125,3371,17717.0,5175,-184,2070,-1087,1513,5,0,10643,833,938,309,216,112,20543
10:55,20221125,3319,17690.0,5088,-187,2062,-1054,1511,5,0,10634,811,939,305,216,112,20442
11:00,20221125,3313,17622.0,5070,-188,1958,-1007,1512,5,0,10590,807,938,302,216,112,20315
11:05,20221125,3301,17592.0,5169,-184,1996,-1099,1512,5,0,10570,810,939,308,216,112,20354
11:10,20221125,3345,17531.0,5172,-201,1917,-1181,1511,5,0,10765,800,939,308,216,112,20363
11:15,20221125,3332,17544.0,5229,-193,1952,-1187,1512,5,0,10776,777,940,307,216,112,20446
11:20,20221125,3358,17525.0,5223,-194,1956,-1106,1511,4,0,10718,769,938,307,216,112,20454
11:25,20221125,3331,17483.0,5084,-196,1877,-1015,1512,4,0,10663,768,940,307,217,112,20273
11:30,20221125,3255,17453.0,4939,-189,1844,-889,1512,5,0,10510,762,940,309,216,112,20071
11:35,20221125,3192,17453.0,4820,-189,1930,-820,1512,5,0,10385,747,939,308,216,112,19965
11:40,20221125,3160,17432.0,4983,-190,1882,-936,1512,5,0,10532,750,940,309,216,112,20115
11:45,20221125,3250,17405.0,5208,-193,1932,-1109,1512,5,0,10490,785,940,309,217,112,20208
11:50,20221125,3368,17282.0,5283,-202,1873,-1183,1512,5,0,10541,799,939,305,217,112,20201
11:55,20221125,3348,17361.0,5170,-192,1930,-1143,1512,4,0,10495,805,940,305,217,112,20155
12:00,20221125,3335,17348.0,5241,-182,1971,-1227,1513,4,0,10496,814,940,308,216,112,20206
12:05,20221125,3367,17398.0,5143,-223,1833,-1080,1511,4,0,10558,819,939,305,217,112,20138
12:10,20221125,3240,17374.0,5096,-233,1677,-1061,1513,4,0,10690,816,940,306,217,112,20077
12:15,20221125,3206,17387.0,5243,-231,1682,-1146,1513,4,0,10741,811,939,306,217,112,20191
12:20,20221125,3265,17415.0,5155,-222,1572,-1029,1512,4,0,10714,785,939,308,217,112,20067
12:25,20221125,3153,17395.0,5121,-233,1477,-919,1513,4,0,10659,779,940,307,217,112,19977
12:30,20221125,3115,17415.0,5143,-233,1417,-909,1513,4,0,10705,763,938,307,217,112,19977
